Coord.X	        Coord.Y
1945151.071	1505616.024
1945163.744	1505997.628
1945082.422	1506390.565
1944814.073	1506573.192
1944536.671	1506681.961
1944244.127	1506787.173
1943917.229	1506792.092
1943631.222	1506711.739
1943351.330	1506601.040
1943048.041	1506498.704
1942746.611	1506452.323
1942466.037	1506475.703
1942168.487	1506380.678
1941872.774	1506221.036
1941588.940	1506218.064
1941470.846	1506529.801
1941387.916	1506869.400
1941198.339	1507117.362
1940915.539	1507162.496
1940597.353	1507118.212
1940271.525	1506991.713
1939893.802	1507000.118
1939620.396	1507161.910
1939405.847	1507441.306
1939341.579	1507782.124
1939424.312	1508099.501
1939564.152	1508404.091
1939747.910	1508686.834
1939921.237	1508984.460
1940060.806	1509305.199
1940044.191	1509632.683
1939782.415	1509846.836
1939429.063	1509693.578
1939351.172	1510002.125
1939409.673	1510341.391
1939223.989	1510631.683
1938961.904	1510501.579
1938710.801	1510343.201
1938433.985	1510193.472
1938151.626	1509982.647
1937831.200	1509951.439
1937626.273	1510187.742
1937777.165	1510501.674
1938011.133	1510812.836
1938034.449	1511145.956
1937908.358	1511460.748
1937769.794	1511774.559
1937672.242	1512082.902
1937636.689	1512434.385
1937663.847	1512777.753
1937716.798	1512865.039
1937389.491	1512781.077
1937115.424	1512918.699
1936965.825	1513223.031
1936765.648	1513496.310
1936376.438	1513578.968
1936123.405	1513404.681
1936051.053	1513053.758
1935883.240	1512779.711
1935587.685	1512694.236
1935300.371	1512615.767
1935032.149	1512475.753
1934734.331	1512543.812
1934460.507	1512646.544
1934371.228	1512999.592
1934380.723	1513358.638
1934136.544	1513575.801
1933827.781	1513502.721
1933639.693	1513204.485
1933434.588	1512964.832
1933131.941	1512804.985
1932867.880	1512621.302
1932614.860	1512428.149
1932431.129	1512145.462
1932338.191	1511805.201
1932143.818	1511553.416
1931896.376	1511308.491
1931585.041	1511233.127
1931242.265	1511105.328
1931113.209	1510713.340
1930864.561	1510382.459
1930640.858	1510113.002
1930342.534	1510100.442
1929754.670	1510353.968
1929742.179	1510713.246
1929572.613	1510995.981
1929275.911	1511015.552
1929163.156	1511339.426
1929073.165	1511668.352
1928997.184	1511992.810
1928954.752	1512347.814
1928689.249	1512210.037
1928427.910	1512066.468
1928209.417	1511817.702
1928155.387	1511493.979
1928118.261	1511149.184
1927785.860	1511119.637
1927481.744	1511234.264
1927172.347	1511212.418
1926934.523	1511003.931
1926657.764	1510854.229
1926672.293	1510758.118
1926879.790	1510483.924
1927077.547	1510210.962
1927277.409	1509953.848
1927448.673	1509684.354
1927677.781	1509444.899
1927813.643	1509162.482
1928046.044	1508790.012
1928422.761	1508189.170
1937898.620	1494478.013
1937846.764	1494154.865
1937788.214	1493797.628
1937808.911	1493468.249
1937783.336	1493120.353
1937759.073	1492742.839
1937829.352	1492380.597
1937869.595	1492011.318
1937696.996	1491659.983
1937593.292	1491292.136
1937471.423	1490955.938
1937557.189	1490640.088
1937533.492	1490267.862
1937494.813	1489932.254
1937384.695	1489632.179
1937105.038	1489542.956
1936777.176	1489558.750
1936452.807	1489662.557
1936086.986	1489747.223
1935788.494	1489743.354
1935523.257	1489612.178
1935224.397	1489565.455
1934899.371	1489484.434
1934729.835	1489735.457
1934547.211	1489998.900
1934354.605	1490260.804
1934079.388	1490406.790
1933714.380	1490477.970
1933403.413	1490572.053
1933116.626	1490663.283
1932864.814	1490841.203
1932570.144	1490968.134
1932284.540	1490989.548
1931972.138	1491051.648
1931663.811	1490987.363
1931345.923	1491044.770
1931083.681	1491256.122
1930838.224	1491406.554
1930553.142	1491492.140
1930241.731	1491522.055
1929961.258	1491406.048
1929772.979	1491643.374
1929466.228	1491731.577
1929288.453	1491975.506
1929245.300	1492321.041
1929094.642	1492666.217
1928776.297	1492659.356
1928457.323	1492727.704
1928434.400	1493078.721
1928404.337	1493452.145
1928363.154	1493813.427
1928168.424	1494038.098
1927945.291	1494290.213
1927800.282	1494602.509
1927500.313	1494746.237
1927325.152	1495011.292
1927125.224	1495233.799
1927019.023	1494925.251
1926733.673	1494828.737
1926401.592	1494850.325
1926115.310	1494965.529
1925942.035	1495246.449
1925726.080	1495497.726
1925804.473	1495898.024
1926032.174	1496122.219
1926109.062	1496450.378
1925863.693	1496641.002
1925570.086	1496537.336
1925343.642	1496323.843
1925073.001	1496407.594
1924792.403	1496570.301
1924758.885	1496236.874
1924597.183	1495913.624
1924322.571	1496105.010
1924041.880	1496066.864
1923775.190	1495863.475
1923499.451	1495666.600
1923228.310	1495506.764
1922957.061	1495266.429
1922694.552	1495097.429
1922410.046	1494928.403
1922263.088	1494606.062
1922144.347	1494274.888
1921875.217	1494071.890
1921619.793	1493920.783
1921336.155	1493957.862
1921041.966	1493969.513
1920714.515	1493987.939
1920532.376	1494256.479
1920457.923	1494605.800
1920276.555	1494879.728
1920008.826	1495027.401
1919691.547	1495049.890
1919589.899	1494697.964
1919542.277	1494328.685
1919513.574	1493994.636
1919469.184	1493651.702
1919673.386	1493404.568
1919816.164	1493113.906
1919600.278	1492866.857
1919342.236	1492694.662
1919163.387	1492411.024
1918935.321	1492144.006
1918555.532	1492174.148
1918274.413	1492331.559
1918186.554	1492671.706
1918103.612	1493011.344
1918001.886	1493318.417
1917641.475	1493466.668
1917372.128	1493561.107
1917233.880	1493848.480
1916934.458	1494016.115
1916637.232	1493982.612
1916606.919	1493635.329
1916329.964	1493567.128
1916028.187	1493496.683
1915945.934	1493163.781
1915750.126	1492900.946
1915583.626	1492578.208
1915625.471	1492240.968
1915718.411	1491902.770
1915747.036	1491577.828
1915627.457	1491238.759
1915542.623	1490924.864
1915254.093	1490882.296
1915233.914	1491216.925
1914963.680	1491343.574
1914609.317	1491381.277
1914289.722	1491383.038
1914006.566	1491431.494
1913731.927	1491265.741
1913438.057	1491284.923
1913215.737	1491572.001
1913097.727	1491870.813
1913095.267	1492214.762
1912883.019	1492463.170
1912566.867	1492460.837
1912242.699	1492451.445
1911938.858	1492571.051
1911600.850	1492488.143
1911492.695	1492181.619
1911289.050	1491894.598
1911148.731	1491543.628
1911062.351	1491234.472
1910796.055	1491056.987
1910535.574	1491230.465
1910586.227	1491568.075
1910755.222	1491872.789
1910905.951	1492187.630
1910632.717	1492094.209
1910301.787	1491988.882
1909973.097	1492044.510
1909679.041	1492082.453
1909379.507	1492115.704
1909060.609	1492049.267
1908783.322	1491840.883
1908987.735	1491588.146
1909030.868	1491236.631
1908860.302	1490940.158
1908619.840	1490692.553
1908379.161	1490503.859
1908079.361	1490494.239
1907783.886	1490357.879
1907489.115	1490511.315
1907220.311	1490353.015
1906926.603	1490272.736
1906673.569	1490123.193
1906399.241	1490040.701
1906129.419	1489914.641
1905860.347	1489775.045
1905550.707	1489643.111
1905275.426	1489512.348
1904999.609	1489438.082
1904722.111	1489288.774
1904561.143	1488969.782
1904551.859	1488629.877
1904564.182	1488265.876
1904562.441	1487927.706
1904356.152	1487700.044
1904098.952	1487556.473
1903800.659	1487498.212
1903512.941	1487406.603
1903205.035	1487349.535
1903273.448	1487024.413
1903232.838	1486647.999
1903564.666	1486457.848
1903740.257	1486189.726
1903919.269	1485888.922
1903991.067	1485571.542
1904249.136	1485438.536
1904334.355	1485111.401
1904089.982	1484912.464
1903796.837	1484936.991
1903516.744	1484989.322
1903299.656	1484752.243
1903172.605	1484410.383
1903392.339	1484142.324
1903196.759	1483881.159
1903184.229	1483555.070
1903294.983	1483257.097
1903493.274	1482994.291
1903506.476	1482638.210
1903438.013	1482294.594
1903180.518	1482067.719
1902944.269	1481854.417
1902669.335	1481766.564
1902438.137	1481555.309
1902181.152	1481352.543
1901884.032	1481202.836
1901616.780	1480995.974
1901345.426	1480816.380
1901035.771	1480603.839
1900767.831	1480431.873
1900473.640	1480306.078
1900177.798	1480167.046
1899911.134	1479965.338
1899732.024	1479678.100
1899496.750	1479472.686
1899245.767	1479279.868
1898969.445	1479159.989
1898682.025	1479009.123
1898408.289	1478789.575
1898349.792	1478447.483
1898258.713	1478098.598
1897975.516	1477901.614
1897709.108	1477742.840
1897450.364	1477585.906
1897217.463	1477380.275
1896933.881	1477261.267
1896641.994	1477073.409
1896414.993	1476794.455
1896487.294	1476482.264
1896476.275	1476147.887
1896517.586	1475801.820
1896557.868	1475426.429
1896504.063	1475062.223
1896576.128	1474747.479
1896601.337	1474389.861
1896501.234	1474047.337
1896612.044	1473709.155
1896895.517	1473605.194
1896839.114	1473260.119
1896796.097	1472883.915
1896766.995	1472522.212
1896771.026	1472191.304
1896930.839	1471914.296
1896911.918	1471575.505
1896765.373	1471294.880
1896609.934	1470980.535
1896522.851	1470644.544
1896502.076	1470311.238
1896686.480	1470055.453
1896695.864	1469667.527
1896748.723	1469336.220
1896758.215	1469010.105
1896540.462	1468727.276
1896206.920	1468619.647
1895887.711	1468529.038
1895510.324	1468585.137
1895211.896	1468443.640
1895155.283	1468077.171
1895000.919	1467792.118
1894803.215	1467512.368
1894915.761	1467208.772
1895058.971	1466896.079
1895017.161	1466570.763
1894936.468	1466247.384
1895024.520	1465943.921
1895328.908	1465891.349
1895622.532	1465810.426
1895819.728	1465539.585
1896001.365	1465241.115
1896278.461	1465084.281
1896464.567	1465349.231
1896579.622	1465692.736
1896547.310	1463383.770
1907789.591	1458110.639
1908074.941	1458062.873
1908185.922	1457767.365
1908241.478	1457438.387
1908352.115	1457140.227
1908357.852	1456803.728
1908369.786	1456458.380
1908369.538	1456012.381
1907465.721	1453157.628
1906387.856	1450103.651
1903958.261	1441248.998
1904230.663	1441172.722
1904542.692	1441100.104
1904737.606	1440860.615
1904642.917	1440546.268
1904549.002	1440196.971
1904587.549	1439872.973
1904357.104	1439654.538
1904035.147	1439618.245
1903782.966	1439423.704
1903572.417	1439143.928
1903358.504	1438899.422
1903056.864	1438933.294
1902767.230	1439030.318
1902529.252	1438831.514
1902298.021	1438626.595
1902421.105	1438314.652
1902581.017	1438025.319
1902833.624	1437819.632
1903077.326	1437663.359
1903370.038	1437445.129
1903352.202	1437097.929
1903254.146	1436775.912
1903124.622	1436435.983
1903412.897	1436540.505
1903715.945	1436689.003
1904005.102	1436758.551
1904286.219	1436673.209
1904544.660	1436496.456
1904590.740	1436152.777
1904325.598	1435951.684
1904219.010	1435598.345
1904533.957	1435552.240
1904904.209	1435540.095
1905183.008	1435519.468
1905406.635	1435317.023
1905622.482	1435110.056
1905887.108	1434903.020
1906072.698	1434624.306
1906265.853	1434390.363
1906488.532	1434115.501
1906637.899	1433840.876
1906911.730	1433691.833
1907154.980	1433450.734
1907289.478	1433141.248
1907579.125	1433153.004
1907829.273	1433006.111
1908048.842	1432790.555
1908065.025	1432434.234
1908232.520	1432174.253
1908509.848	1432262.867
1908809.778	1432297.511
1908987.278	1432038.945
1909298.021	1432198.536
1909557.722	1431972.504
1909828.652	1431873.944
1910126.206	1431986.877
1910410.231	1431779.277
1910702.157	1431750.564
1911005.795	1431698.959
1911284.573	1431526.976
1911571.488	1431458.644
1911799.794	1431274.200
1912025.701	1431090.058
1912222.618	1430869.222
1912516.914	1430646.940
1912605.050	1430319.150
1912735.046	1430012.845
1911716.052	1420844.291
1911854.630	1420569.025
1912007.828	1420273.187
1912143.109	1419990.377
1912339.666	1419748.121
1912325.139	1419419.696
1912434.351	1419124.034
1912644.742	1418855.918
1912602.158	1418498.868
1912565.785	1418151.674
1912794.821	1417934.889
1912933.936	1417643.498
1912808.154	1417304.935
1912724.653	1416952.943
1912882.332	1416653.814
1913138.392	1416457.810
1913374.229	1416275.012
1913337.120	1415903.798
1913096.938	1415721.995
1912827.626	1415581.320
1912616.762	1415342.093
1912334.122	1415211.287
1912036.427	1415135.970
1911773.039	1415002.715
1911667.207	1414666.988
1911491.568	1414377.655
1911221.789	1414175.351
1910937.613	1413993.704
1910679.584	1414173.899
1910542.093	1414497.254
1910348.391	1414723.120
1910067.571	1414645.629
1909768.017	1414516.919
1909764.158	1414176.469
1909790.207	1413840.194
1909513.422	1413679.113
1909217.959	1413678.691
1908872.897	1413711.442
1908551.818	1413759.994
1908267.621	1413597.021
1908124.945	1413201.576
1907845.860	1413215.204
1907528.793	1413295.403
1907219.971	1413363.905
1906817.957	1413409.190
1906532.826	1413471.994
1906238.057	1413554.729
1905940.356	1413595.007
1905622.338	1413648.493
1905298.986	1413659.704
1904990.907	1413733.331
1904674.503	1413818.883
1904381.076	1413885.031
1904056.931	1413934.924
1903745.682	1413991.492
1903473.726	1414070.475
1903152.743	1414085.202
1902858.255	1414201.646
1902575.705	1414273.758
1902258.091	1414317.642
1901954.188	1414394.772
1901654.981	1414407.074
1901340.706	1414415.537
1901051.458	1414472.317
1900751.166	1414581.375
1900474.664	1414642.039
1900186.670	1414687.882
1899829.523	1414706.621
1899541.574	1414795.498
1899221.964	1414863.784
1898936.038	1414906.770
1898657.424	1414991.764
1898353.192	1415001.942
1898043.090	1415047.599
1897683.338	1415106.857
1897379.628	1415143.742
1897083.520	1415139.535
1896785.468	1415140.834
1896434.713	1415150.734
1896142.433	1415181.009
1895847.365	1415122.953
1895573.136	1415011.384
1895274.282	1414856.926
1894952.092	1414796.524
1894671.914	1414760.909
1894347.441	1414808.177
1894066.466	1414936.550
1893810.560	1415070.196
1893610.575	1415329.133
1893513.440	1415632.843
1893459.883	1415974.720
1893442.776	1416336.708
1893343.579	1416686.291
1893283.058	1417031.726
1893202.908	1417376.576
1893085.629	1417696.015
1893130.061	1418061.738
1893202.781	1418375.955
1893186.202	1418743.124
1892946.677	1418955.518
1892664.481	1419073.240
1892354.960	1419081.262
1892080.950	1419206.134
1892042.075	1419527.427
1891911.533	1419837.623
1891917.034	1420205.054
1891828.016	1420516.010
1891529.784	1420600.622
1891240.221	1420590.209
1890934.207	1420458.095
1890629.377	1420484.324
1882078.999	1421661.547
1881951.532	1421509.350
1881796.879	1421182.870
1881680.481	1420849.515
1881596.560	1420523.107
1881488.616	1420220.976
1881177.894	1420067.855
1880940.864	1419812.561
1880952.714	1419488.838
1880680.496	1419288.452
1880422.475	1419105.242
1880375.076	1418777.433
1880568.513	1418546.191
1880632.784	1418232.662
1880731.356	1417856.254
1880911.990	1417556.534
1880908.690	1417229.190
1880632.333	1417120.551
1880432.764	1416850.166
1880237.954	1416557.779
1879967.634	1416351.876
1880016.100	1416029.426
1880315.337	1416060.128
1880580.642	1415944.385
1880504.878	1415603.598
1880208.913	1415473.064
1880160.570	1415150.734
1880293.457	1414867.129
1880442.742	1414592.472
1880708.560	1414737.167
1881044.184	1414680.499
1881332.147	1414634.677
1881503.177	1414357.531
1881633.213	1414063.500
1881697.336	1413707.025
1881853.510	1413321.409
1882028.176	1413033.034
1882183.146	1412701.254
1882311.265	1412391.304
1882488.352	1412124.140
1882810.494	1412184.685
1883065.218	1412338.682
1883114.657	1412663.577
1883050.474	1412977.025
1883179.179	1413290.392
1883213.329	1413651.817
1883311.527	1414102.928
1883468.395	1414447.987
1883797.067	1414437.862
1883921.931	1414141.645
1884139.736	1413910.215
1884357.541	1413635.849
1884607.126	1413489.583
1884886.600	1413455.393
1885200.225	1413398.686
1885528.595	1413321.411
1885862.249	1413439.650
1886171.682	1413496.101
1886456.057	1413461.388
1886736.649	1413521.195
